label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1982-06-19,leemoore@healthcare.org,Other,Skin Care Specialist,et,Lee Moore,,,Other,Surgical Technologist,de,Dawn Lee
,1972-10-27,benjaminshepard@healthcare.org,Female,Pulmonary Function Technologist,nl,Benjamin Shepard,,,Other,Medical Assistant,nl,Joe Miller
,1995-04-15,keithlivingston@healthcare.org,Other,GI Nurse,nl,Keith Livingston,,,Other,Community Outreach Specialist,de,Lisa Edwards
,1993-07-16,howardmorris@healthcare.org,Male,Genetic Counselor,nl,Howard Morris,,,Male,Speech Pathologist,et,Anthony Turner
,1992-10-14,taracopeland@healthcare.org,Female,Surgical Nurse,et,Tara Copeland,,,Female,Lab Technician,nl,Terry Hoffman
,1991-07-03,emilyhensley@healthcare.org,Other,Therapist,et,Emily Hensley,,,Male,Genetic Counselor,nl,Keith Harper
,1959-08-20,amandadaniels@healthcare.org,Female,Emergency Medical Technician,et,Amanda Daniels,,,Female,Reconstructive Specialist,et,Chase Mitchell
,2000-03-05,joedean@healthcare.org,Male,GI Technician,de,Joe Dean,,,Other,Nephrologist,de,Claudia Watkins
,1966-07-01,josephstevenson@healthcare.org,Other,Vision Therapist,et,Joseph Stevenson,,,Male,Psychologist,et,Daniel Camacho
,1973-06-18,mrslindsayshaffer@healthcare.org,Male,GI Technician,et,Mrs. Lindsay Shaffer,,,Other,Primary Care Nurse,nl,Laura Cook
,1990-11-29,erinflynn@healthcare.org,Female,Family Physician,et,Erin Flynn,,,Female,Dermatology Nurse,de,Ashley Schneider
,1981-07-17,jordanlopez@healthcare.org,Male,Poison Control Specialist,et,Jordan Lopez,,,Other,Public Health Nurse,et,Catherine Mcmahon
,1997-11-26,tylerschroeder@healthcare.org,Other,Medical Assistant,de,Tyler Schroeder,,,Other,Mental Health Nurse,nl,Tara Johnson
,1985-08-07,aaronwalters@healthcare.org,Female,Toxicologist,et,Aaron Walters,,,Female,Anesthesiologist,et,Vickie Hill
,1999-06-10,kristinataylor@healthcare.org,Male,Rheumatologist,et,Kristina Taylor,,,Male,Cytotechnologist,nl,Stephanie Joseph
,1983-11-29,ericalamb@healthcare.org,Other,Dietitian,et,Erica Lamb,,,Male,Optician,de,Edward Fernandez
,1959-11-22,andrewnorris@healthcare.org,Other,MRI Technologist,de,Andrew Norris,,,Female,Anesthesiologist,et,Vickie Hill
,1965-02-11,louisrivas@healthcare.org,Male,Lung Function Technician,et,Louis Rivas,,,Other,Dermatology Nurse,de,Aaron Brown
,1968-02-12,destinybradley@healthcare.org,Male,Arthritis Specialist,et,Destiny Bradley,,,Other,Morgue Attendant,de,Jeremiah Hughes
,1981-07-27,brookesalazar@healthcare.org,Male,Infectious Disease Specialist,de,Brooke Salazar,,,Male,Endocrine Nurse,de,Stephanie Evans
,1966-07-01,josephstevenson@healthcare.org,Other,Vision Therapist,et,Joseph Stevenson,,,Female,Psychiatrist,nl,Angela Juarez
,1982-07-19,pamelasummers@healthcare.org,Male,Poison Control Specialist,de,Pamela Summers,,,Other,Orthopedic Nurse,et,Gabriella Hicks
,1966-01-17,michaelharvey@healthcare.org,Other,EKG Technician,et,Michael Harvey,,,Female,Morgue Attendant,et,Kyle Howell
,1973-09-09,rickybruce@healthcare.org,Male,Cytotechnologist,et,Ricky Bruce,,,Male,Physical Therapy Assistant,de,Jason Thompson
,1962-12-03,charleneduncan@healthcare.org,Female,Pathologist,nl,Charlene Duncan,,,Female,Community Outreach Specialist,et,Heidi Benson
,1962-05-13,margaretlewis@healthcare.org,Other,Infectious Disease Specialist,et,Margaret Lewis,,,Female,Obstetric Nurse,nl,John Arellano
,1998-07-13,johnvargas@healthcare.org,Female,Optician,nl,John Vargas,,,Female,GI Technician,et,Jason Holmes
,1997-11-28,rodneysaunders@healthcare.org,Male,X-Ray Technician,de,Rodney Saunders,,,Male,Geneticist,nl,Natalie Barr
,1974-02-13,larrymartin@healthcare.org,Male,Pathologist,nl,Larry Martin,,,Other,Radiation Therapist,de,Olivia Hanson
,1963-09-13,carlachurch@healthcare.org,Female,Obstetrician,de,Carla Church,,,Other,Obstetric Nurse,et,Travis Salazar
,1983-12-04,lisaedwards@healthcare.org,Female,Orthopedic Surgeon,nl,Lisa Edwards,,,Male,Pathologist,et,Linda Nguyen
,1998-06-07,melissamosley@healthcare.org,Female,Respiratory Therapist,et,Melissa Mosley,,,Male,Dental Assistant,de,Kimberly Jones
,1986-11-26,karenbailey@healthcare.org,Male,EEG Technician,et,Karen Bailey,,,Other,Oncologist,et,Heidi Mills
,1972-03-18,valeriekramer@healthcare.org,Male,Therapist,nl,Valerie Kramer,,,Male,Physical Therapy Assistant,de,Jason Thompson
,1998-02-01,lukefaulkner@healthcare.org,Female,Nutrition Counselor,nl,Luke Faulkner,,,Male,Speech Pathologist,et,Timothy French PhD
,1997-10-21,travisbrady@healthcare.org,Other,Community Health Worker,nl,Travis Brady,,,Male,Toxicologist,et,Joshua Roberts
,1985-11-20,heatherfrazier@healthcare.org,Female,Skin Care Specialist,de,Heather Frazier,,,Other,Histology Technician,nl,Glenn Cordova
,1964-04-26,shawncarson@healthcare.org,Female,EEG Technician,nl,Shawn Carson,,,Other,Obstetric Nurse,nl,Alexander Anderson
,1971-03-27,douglasjensen@healthcare.org,Other,Obstetrics Technician,et,Douglas Jensen,,,Other,Rheumatologist,de,Adam Bell
,1992-11-16,brandybaird@healthcare.org,Female,Public Health Nurse,et,Brandy Baird,,,Male,Dental Assistant,de,Anthony Hernandez
,1961-03-11,ashleytyler@healthcare.org,Male,Obstetric Nurse,nl,Ashley Tyler,,,Male,Cardiologist,nl,Diana Ellis
,1986-12-09,matthewbeasley@healthcare.org,Other,Health Educator,nl,Matthew Beasley,,,Female,Gynecologist,nl,Michele Cook
,1973-03-23,robertvazquez@healthcare.org,Other,MRI Technologist,nl,Robert Vazquez,,,Other,Gastroenterologist,de,Jessica Herrera
,1983-05-26,sharonthompson@healthcare.org,Other,Surgical Technologist,et,Sharon Thompson,,,Female,Epidemiologist,et,Lisa Foster
,1975-02-21,juliegonzalez@healthcare.org,Female,Psychiatrist,nl,Julie Gonzalez,,,Female,General Practitioner,de,Eddie Green
,1993-10-04,anthonybentley@healthcare.org,Male,Cardiovascular Surgeon,de,Anthony Bentley,,,Other,Emergency Medical Technician,et,Robert Coleman
,1995-08-31,rickydiaz@healthcare.org,Male,Optometrist,nl,Ricky Diaz,,,Male,Orthopedic Nurse,de,Roy Campbell
,1965-02-27,theresahouston@healthcare.org,Male,Endocrine Nurse,et,Theresa Houston,,,Female,CT Scan Technician,et,Nathan Ramirez
,1979-05-20,jessicajacobson@healthcare.org,Female,Toxicologist,nl,Jessica Jacobson,,,Female,Lab Technician,de,Howard Hamilton
,1982-04-25,morganlewis@healthcare.org,Male,Orthodontist,et,Morgan Lewis,,,Female,Public Health Officer,nl,Erin Woods
,1994-08-10,cameronroberts@healthcare.org,Other,Endocrinologist,et,Cameron Roberts,,,Other,Anesthesiologist,et,Pamela Bowers
,1995-03-31,stevenrivera@healthcare.org,Other,Endocrinologist,nl,Steven Rivera,,,Other,Nutritionist,et,Eugene Fernandez
,1983-06-11,matthewkaufman@healthcare.org,Other,Endocrinologist,et,Matthew Kaufman,,,Other,Anesthesiology Nurse,de,Sabrina Brown
,1960-08-02,tonypowell@healthcare.org,Female,Rehabilitation Specialist,et,Tony Powell,,,Male,Diabetes Educator,et,Robert Hall
,1960-02-06,shaunthompson@healthcare.org,Other,Blood Bank Technologist,et,Shaun Thompson,,,Male,Arthritis Specialist,et,Robin Johnson
,1978-07-24,robertsanchez@healthcare.org,Other,EKG Technician,et,Robert Sanchez,,,Other,Endocrinologist,et,Matthew Kaufman
,1966-03-03,sandramoses@healthcare.org,Other,Anesthesiology Nurse,nl,Sandra Moses,,,Female,Community Outreach Specialist,et,Heidi Benson
,1996-01-21,robertlogan@healthcare.org,Other,Endocrinologist,nl,Robert Logan,,,Female,Neurologist,nl,Ashley Carter
,1989-08-27,gregoryellison@healthcare.org,Female,Surgical Technologist,et,Gregory Ellison,,,Male,Optician,nl,Brandon Graham
,1996-06-01,yolandataylor@healthcare.org,Female,Pathologist,nl,Yolanda Taylor,,,Female,Skin Care Specialist,et,Rebecca Perez
,1961-09-21,christopherharris@healthcare.org,Male,Poison Control Specialist,et,Christopher Harris,,,Male,Primary Care Nurse,et,Stephen Hammond
,1991-06-23,juliahill@healthcare.org,Female,Nutritionist,et,Julia Hill,,,Male,Primary Care Nurse,et,Stephen Hammond
,1959-06-29,stevenhunt@healthcare.org,Male,Pharmacy Technician,et,Steven Hunt,,,Male,Surgical Technologist,de,Richard Nielsen
,1965-01-15,cherylrodgers@healthcare.org,Male,Toxicologist,et,Cheryl Rodgers,,,Female,Genetic Counselor,de,John Mcgrath
,1966-05-27,cindymolina@healthcare.org,Other,Primary Care Nurse,nl,Cindy Molina,,,Male,GI Technician,et,Mrs. Lindsay Shaffer
,1977-03-04,zacharywillis@healthcare.org,Other,Toxicologist,nl,Zachary Willis,,,Other,Foot Care Nurse,et,David Harrison
,1996-05-18,debrabrown@healthcare.org,Female,Mental Health Nurse,de,Debra Brown,,,Other,Therapist,et,Emily Hensley
,1993-10-22,henrygonzalez@healthcare.org,Male,Doula,et,Henry Gonzalez,,,Other,GI Technician,et,Mrs. Anne Richardson
,1968-10-15,pamelatorres@healthcare.org,Other,Orthotic Specialist,de,Pamela Torres,,,Other,Orthodontist,et,Jason Vincent
,1981-10-04,karenmays@healthcare.org,Male,Gastroenterologist,de,Karen Mays,,,Other,Emergency Medical Technician,nl,Kristina Wood
,1976-07-10,amylane@healthcare.org,Other,Anesthesia Assistant,de,Amy Lane,,,Male,Pathologist,nl,Benjamin Williams
,1973-06-08,carlfisher@healthcare.org,Male,ENT Specialist,nl,Carl Fisher,,,Male,Podiatrist,nl,Michelle Martinez
,1976-06-08,tanyamalone@healthcare.org,Male,Vision Therapist,et,Tanya Malone,,,Other,Skin Care Specialist,et,Kayla Foster
,1980-05-17,lindaknight@healthcare.org,Male,Midwife,et,Linda Knight,,,Male,Physical Therapy Assistant,de,Ronald Walters
,1991-02-18,melissaroberts@healthcare.org,Female,Hematology Nurse,de,Melissa Roberts,,,Male,Ophthalmologist,de,Raymond Mcgrath Jr.
,1968-08-17,rebeccaschmidt@healthcare.org,Male,Primary Care Nurse,de,Rebecca Schmidt,,,Other,Nurse Practitioner,nl,Derrick Coleman
,1964-12-25,matthewnoble@healthcare.org,Other,Anesthesia Assistant,de,Matthew Noble,,,Female,Urodynamics Technician,et,Stephen Murphy
,1976-11-28,howardhamilton@healthcare.org,Female,Lab Technician,de,Howard Hamilton,,,Other,Therapist,de,Jennifer Barry
,1986-03-21,susanwilliams@healthcare.org,Male,Orthotic Specialist,et,Susan Williams,,,Female,Dentist,de,Derek Hawkins
,1970-04-29,karenwalker@healthcare.org,Female,General Practitioner,et,Karen Walker,,,Female,Genetic Counselor,de,John Mcgrath
,1965-04-22,cindyscott@healthcare.org,Male,Optician,de,Cindy Scott,,,Female,Pathologist,de,Colleen Cooper
,1983-07-09,jaychapman@healthcare.org,Male,Arthritis Specialist,de,Jay Chapman,,,Other,Anesthesiologist,nl,Gina York
,1966-08-13,troywinters@healthcare.org,Male,Pulmonary Function Technologist,et,Troy Winters,,,Other,Midwife,de,Andre Price
,1995-10-02,lindacain@healthcare.org,Female,Arthritis Specialist,nl,Linda Cain,,,Other,Orthotic Specialist,et,Victoria Jones
,1959-06-16,cynthiamorales@healthcare.org,Other,Nutritionist,de,Cynthia Morales,,,Male,Audiologist,nl,Roger Marshall
,1973-03-09,normantucker@healthcare.org,Male,Audiologist,de,Norman Tucker,,,Other,Reconstructive Specialist,de,David Wright
,1977-05-02,jessicahudson@healthcare.org,Other,Respiratory Therapist,de,Jessica Hudson,,,Female,Obstetrics Technician,de,Donna Boyd
,1962-02-22,jacquelinehamilton@healthcare.org,Male,Family Physician,et,Jacqueline Hamilton,,,Male,Elderly Care Specialist,nl,Victoria Johnson
,1997-10-16,brandongraham@healthcare.org,Male,Optician,nl,Brandon Graham,,,Female,Midwife,nl,Donald Harrison
,1965-12-12,randycarter@healthcare.org,Female,Orthopedic Surgeon,et,Randy Carter,,,Male,Diabetes Educator,et,Robert Hall
,1999-11-10,rogermarshall@healthcare.org,Male,Audiologist,nl,Roger Marshall,,,Other,Dermatology Nurse,de,Aaron Brown
,1992-11-22,sabrinareed@healthcare.org,Male,Urologist,nl,Sabrina Reed,,,Male,Gynecologist,de,Holly Garcia
,1962-06-04,carolmiller@healthcare.org,Other,Pharmacy Technician,de,Carol Miller,,,Female,Optician,nl,John Vargas
,2000-01-24,williamlutz@healthcare.org,Male,Hematologist,nl,William Lutz,,,Female,GI Technician,et,Jason Holmes
,1996-08-29,raymondmcgrathjr@healthcare.org,Male,Ophthalmologist,de,Raymond Mcgrath Jr.,,,Female,General Practitioner,nl,Michelle Carter
,1964-06-05,courtneymiller@healthcare.org,Female,Anesthesia Assistant,et,Courtney Miller,,,Male,Geriatrician,et,Leah Short
,1986-08-18,leonardconley@healthcare.org,Other,Communication Disorders Specialist,de,Leonard Conley,,,Other,Obstetrician,et,Melvin Greene
,1988-09-04,catherinemcmahon@healthcare.org,Other,Public Health Nurse,et,Catherine Mcmahon,,,Other,Primary Care Nurse,nl,Laura Cook
,1985-01-22,jessicasmith@healthcare.org,Female,MRI Technologist,de,Jessica Smith,,,Other,Primary Care Nurse,nl,Matthew Rodriguez
,1978-02-22,hannahmiller@healthcare.org,Female,Obstetrics Technician,de,Hannah Miller,,,Male,Registered Nurse,de,Sandra Brown
,1973-06-18,mrslindsayshaffer@healthcare.org,Male,GI Technician,et,Mrs. Lindsay Shaffer,,,Female,Endocrine Nurse,de,Kevin Dixon
,1973-03-09,normantucker@healthcare.org,Male,Audiologist,de,Norman Tucker,,,Female,Psychologist,nl,Donna Hill
,1969-03-09,donnahill@healthcare.org,Female,Psychologist,nl,Donna Hill,,,Other,ER Nurse,et,Elizabeth Jacobs
,1959-08-23,russelljohnston@healthcare.org,Other,Geneticist,et,Russell Johnston,,,Male,Pathologist,nl,Brandy Sanders MD
,1988-03-28,dawnlee@healthcare.org,Other,Surgical Technologist,de,Dawn Lee,,,Female,Obstetrics Technician,de,Jasmine Cannon
,1960-03-17,sandramartin@healthcare.org,Female,GI Technician,et,Sandra Martin,,,Other,Arthritis Specialist,nl,Scott Kent
,1974-02-13,larrymartin@healthcare.org,Male,Pathologist,nl,Larry Martin,,,Male,Endocrine Nurse,et,Theresa Houston
,1959-12-12,sabrinabrown@healthcare.org,Other,Anesthesiology Nurse,de,Sabrina Brown,,,Other,Epidemiologist,et,Kimberly Mills
,1962-12-03,charleneduncan@healthcare.org,Female,Pathologist,nl,Charlene Duncan,,,Other,Toxicologist,et,Shelley Burns
,1997-10-01,graceadams@healthcare.org,Other,Obstetrics Technician,nl,Grace Adams,,,Male,Ophthalmologist,nl,Jessica Miller
,1989-06-19,stephengross@healthcare.org,Female,Health Educator,nl,Stephen Gross,,,Female,General Practitioner,de,Eddie Green
,1982-03-29,allisonjohnson@healthcare.org,Other,Doula,et,Allison Johnson,,,Male,Renal Dietitian,et,David Martinez
,1989-03-02,kathleenespinoza@healthcare.org,Female,Physiotherapist,et,Kathleen Espinoza,,,Female,Geriatrician,de,Michael Garrett
,1982-09-08,michellegarcia@healthcare.org,Female,Rheumatology Nurse,de,Michelle Garcia,,,Male,Primary Care Nurse,nl,Diana Murray
,1968-08-17,rebeccaschmidt@healthcare.org,Male,Primary Care Nurse,de,Rebecca Schmidt,,,Other,Urology Nurse,et,Jessica Clark
,1971-07-09,christopherbaker@healthcare.org,Female,Cardiovascular Surgeon,nl,Christopher Baker,,,Other,Medical Laboratory Scientist,et,Peter Miller
,1974-02-13,larrymartin@healthcare.org,Male,Pathologist,nl,Larry Martin,,,Female,Primary Care Nurse,nl,Shelly Burgess
,1973-12-10,tonyawalker@healthcare.org,Female,Neonatal Nurse,de,Tonya Walker,,,Other,Anesthesia Assistant,de,Amy Coffey
,2000-04-06,elizabethrodriguez@healthcare.org,Female,Optometrist,nl,Elizabeth Rodriguez,,,Female,GI Nurse,nl,Willie Estrada
,1965-05-10,taylorlee@healthcare.org,Female,Cytotechnologist,nl,Taylor Lee,,,Male,Arthritis Specialist,de,Jay Chapman
,1999-02-06,michelleowens@healthcare.org,Other,Radiation Therapist,de,Michelle Owens,,,Male,Gastroenterologist,nl,David Miller
,1978-06-15,jenniferbarry@healthcare.org,Other,Therapist,de,Jennifer Barry,,,Other,Anesthesia Assistant,de,Amy Coffey
,1985-07-29,brianyoung@healthcare.org,Other,Dental Hygienist,et,Brian Young,,,Other,Health Educator,et,Melissa Green
,1986-03-26,lucasblevins@healthcare.org,Other,Midwife,de,Lucas Blevins,,,Female,Rheumatology Nurse,et,Nichole Carey
,1971-03-04,timothystevenson@healthcare.org,Male,Community Outreach Specialist,et,Timothy Stevenson,,,Other,Endocrinologist,et,Michael Hall
,1970-09-17,brandiduncan@healthcare.org,Other,Physical Therapy Assistant,de,Brandi Duncan,,,Male,Midwife,et,Whitney Evans
,1980-10-31,nancycollins@healthcare.org,Male,Cardiovascular Surgeon,nl,Nancy Collins,,,Female,Optometrist,de,Michael Lambert
,1983-09-29,brianrogers@healthcare.org,Female,Trauma Surgeon,et,Brian Rogers,,,Male,Orthopedic Surgeon,et,Caroline Harris
,1983-09-29,nathanpope@healthcare.org,Female,Therapist,et,Nathan Pope,,,Female,Pathologist,nl,Charlene Duncan
,1965-01-15,cherylrodgers@healthcare.org,Male,Toxicologist,et,Cheryl Rodgers,,,Other,Orthotic Specialist,et,Darren Myers
,1974-06-24,davidstone@healthcare.org,Female,Pharmacist,nl,David Stone,,,Male,Primary Care Nurse,et,Stephen Hammond
,1962-05-13,margaretlewis@healthcare.org,Other,Infectious Disease Specialist,et,Margaret Lewis,,,Male,Geneticist,nl,Natalie Barr
,1996-01-17,lauracook@healthcare.org,Other,Primary Care Nurse,nl,Laura Cook,,,Female,Community Health Worker,de,Deanna Smith
,1998-01-30,hannahlove@healthcare.org,Male,GI Nurse,nl,Hannah Love,,,Male,Gynecologist,de,Tammy Allen
,1983-09-29,nathanpope@healthcare.org,Female,Therapist,et,Nathan Pope,,,Female,GI Nurse,nl,Willie Estrada
,1993-12-09,hunterstanton@healthcare.org,Female,Doula,nl,Hunter Stanton,,,Male,Optician,de,Edward Fernandez
,1994-10-05,michelledavis@healthcare.org,Other,Podiatrist,et,Michelle Davis,,,Female,Obstetrician,de,Ashley Cunningham
,1962-12-24,mariahscott@healthcare.org,Male,Orthopedic Surgeon,nl,Mariah Scott,,,Male,Audiologist,nl,Cynthia Vargas
,1972-03-18,valeriekramer@healthcare.org,Male,Therapist,nl,Valerie Kramer,,,Other,Endocrinologist,nl,Robert Logan
,1980-05-21,katherinerodriguez@healthcare.org,Other,Neurologist,de,Katherine Rodriguez,,,Other,Lung Function Technician,et,Allison Lee
,1959-08-07,eddiegreen@healthcare.org,Female,General Practitioner,de,Eddie Green,,,Female,Genetic Counselor,de,John Mcgrath
,1996-08-26,karencohen@healthcare.org,Other,Endocrine Nurse,et,Karen Cohen,,,Other,Public Health Officer,nl,Timothy Huerta
,1983-01-14,meganosborne@healthcare.org,Female,Anesthesiology Nurse,et,Megan Osborne,,,Male,Pathologist,nl,Dana Paul
,1971-01-01,mrsethcook@healthcare.org,Male,Physical Therapist,nl,Mr. Seth Cook,,,Other,Therapist,et,Gregory Johnson
,1980-05-17,lindaknight@healthcare.org,Male,Midwife,et,Linda Knight,,,Other,Mental Health Nurse,et,Gilbert Martin
,1960-07-28,donaldmorris@healthcare.org,Female,Mental Health Nurse,nl,Donald Morris,,,Male,Orthotic Specialist,et,Steven Jones
,1961-11-13,markduran@healthcare.org,Other,Cosmetic Surgery Nurse,nl,Mark Duran,,,Other,Anesthesiology Nurse,et,Jeremy Paul
,1971-05-21,chelseadavis@healthcare.org,Female,Public Health Officer,et,Chelsea Davis,,,Male,Speech Therapist,de,Jessica Walker
,1983-07-10,michaelchang@healthcare.org,Female,Respiratory Therapist,de,Michael Chang,,,Female,Obstetrician,de,Ashley Cunningham
,1991-09-11,jasonvincent@healthcare.org,Other,Orthodontist,et,Jason Vincent,,,Male,Environmental Health Officer,nl,Angela Wood
,2000-03-05,davidwright@healthcare.org,Other,Reconstructive Specialist,de,David Wright,,,Other,Hematologist,de,Melinda Wilson
,1998-06-27,coreyowens@healthcare.org,Other,Obstetric Nurse,de,Corey Owens,,,Female,EKG Technician,nl,Elizabeth Martinez
,1993-08-24,lisahorton@healthcare.org,Male,Gerontology Nurse,et,Lisa Horton,,,Male,Hematologist,nl,Richard Beck
,1974-05-27,maryjones@healthcare.org,Female,Arthritis Specialist,de,Mary Jones,,,Male,Pathologist,nl,Brandy Sanders MD
,1969-03-12,jackbishop@healthcare.org,Other,Nutritionist,de,Jack Bishop,,,Male,Respiratory Therapist,de,Danny Ruiz
,1961-12-10,larryharvey@healthcare.org,Female,Pulmonary Function Technologist,de,Larry Harvey,,,Male,Poison Control Specialist,et,Jordan Lopez
,1972-09-17,wyattmiller@healthcare.org,Female,Urologist,de,Wyatt Miller,,,Other,Infectious Disease Specialist,et,Connie Weber
,1982-02-19,lisasutton@healthcare.org,Other,Rheumatologist,de,Lisa Sutton,,,Other,Neurosurgeon,de,Jonathan Macias
,1973-03-30,stevenboone@healthcare.org,Other,Pathologist,nl,Steven Boone,,,Male,Environmental Health Officer,nl,Angela Wood
,1959-05-10,jeffreymoore@healthcare.org,Male,Hematology Nurse,et,Jeffrey Moore,,,Male,Emergency Medical Technician,nl,Jessica Brooks
,1988-03-22,timothyrobinson@healthcare.org,Male,Gerontology Nurse,nl,Timothy Robinson,,,Other,Emergency Physician,de,Kathleen Pham
,1975-11-08,elizabethleonard@healthcare.org,Male,Geneticist,de,Elizabeth Leonard,,,Other,Obstetrics Technician,nl,Grace Adams
,1995-08-31,rickydiaz@healthcare.org,Male,Optometrist,nl,Ricky Diaz,,,Other,Therapist,et,Lindsey Arnold
,1979-08-28,madelinemoran@healthcare.org,Other,Psychologist,nl,Madeline Moran,,,Other,EKG Technician,et,Robert Sanchez
,1970-01-18,courtneylyons@healthcare.org,Male,Nurse Practitioner,de,Courtney Lyons,,,Other,Doula,nl,Daniel Johnson
,1977-12-31,danieljohnson@healthcare.org,Other,Doula,nl,Daniel Johnson,,,Female,Environmental Health Officer,et,Thomas Stephens
,1983-07-10,michaelchang@healthcare.org,Female,Respiratory Therapist,de,Michael Chang,,,Other,Orthotic Specialist,et,Darren Myers
,1997-02-22,terryhoffman@healthcare.org,Female,Lab Technician,nl,Terry Hoffman,,,Other,Anesthesiology Nurse,et,Dr. Amber Allen
,1966-01-11,rogerwolf@healthcare.org,Female,Dental Assistant,et,Roger Wolf,,,Other,Poison Control Specialist,de,Christina Mcgrath
,1984-03-05,kylehowell@healthcare.org,Female,Morgue Attendant,et,Kyle Howell,,,Female,Sleep Technician,de,Rachel Frost
,1981-11-10,waynewilliams@healthcare.org,Female,Blood Bank Technologist,et,Wayne Williams,,,Other,Doula,et,Courtney Johnson
,1990-05-24,christopherolsen@healthcare.org,Female,Medical Assistant,de,Christopher Olsen,,,Female,Surgical Technologist,de,Dawn Anderson
,1961-12-17,thomasfisher@healthcare.org,Other,Speech Pathologist,de,Thomas Fisher,,,Other,GI Nurse,de,Johnny Flores
,1983-05-26,sharonthompson@healthcare.org,Other,Surgical Technologist,et,Sharon Thompson,,,Other,EKG Technician,de,Michael Washington
,1959-12-02,maryhess@healthcare.org,Other,Nutritionist,de,Mary Hess,,,Female,Orthodontist,de,Susan Bush
,1980-10-09,hollygarcia@healthcare.org,Male,Gynecologist,de,Holly Garcia,,,Other,Nutritionist,de,Cynthia Morales
,1991-03-05,danielcamacho@healthcare.org,Male,Psychologist,et,Daniel Camacho,,,Other,Lung Function Technician,nl,Calvin Barr
,1993-10-22,henrygonzalez@healthcare.org,Male,Doula,et,Henry Gonzalez,,,Female,Public Health Officer,et,Chelsea Davis
,1961-01-31,jillhayes@healthcare.org,Female,Otolaryngologist,et,Jill Hayes,,,Female,MRI Technologist,de,Jessica Smith
,1968-04-22,colleensutton@healthcare.org,Other,School Nurse,de,Colleen Sutton,,,Other,Plastic Surgeon,et,Sarah James
,1993-12-09,hunterstanton@healthcare.org,Female,Doula,nl,Hunter Stanton,,,Male,Arthritis Specialist,et,Destiny Bradley
,1980-11-02,ericfox@healthcare.org,Male,Physical Therapist,de,Eric Fox,,,Female,Elderly Care Specialist,de,Jennifer Lawrence
,1997-12-23,joshuabarnett@healthcare.org,Female,Foot Care Nurse,de,Joshua Barnett,,,Female,Neonatal Nurse,de,Kristen Peterson
,1959-11-22,crystalhunter@healthcare.org,Male,Infectious Disease Specialist,de,Crystal Hunter,,,Other,Anesthesiologist,nl,Angelica Thompson
,1965-02-27,judywilliams@healthcare.org,Male,Surgeon,et,Judy Williams,,,Other,Morgue Attendant,de,Jeremiah Hughes
,1982-08-27,samanthatorres@healthcare.org,Female,Audiologist,de,Samantha Torres,,,Other,Child Life Specialist,nl,Dr. Daniel Sharp
,1968-06-07,jasonthompson@healthcare.org,Male,Physical Therapy Assistant,de,Jason Thompson,,,Other,Foot Care Nurse,et,David Harrison
,1973-01-11,stevenjones@healthcare.org,Male,Orthotic Specialist,et,Steven Jones,,,Other,Infection Control Nurse,nl,Eric Trujillo
,1967-07-06,suekelly@healthcare.org,Female,Surgical Nurse,de,Sue Kelly,,,Female,Reconstructive Specialist,et,Christopher Cooper
,1963-06-28,msallisonknightdvm@healthcare.org,Female,Speech Pathologist,de,Ms. Allison Knight DVM,,,Female,Speech Pathologist,nl,Darlene Miller
,1993-08-08,stevendyer@healthcare.org,Other,Genetic Counselor,de,Steven Dyer,,,Other,Vision Therapist,et,Henry Williams
,1986-08-31,anthonyhernandez@healthcare.org,Male,Dental Assistant,de,Anthony Hernandez,,,Male,Optician,de,Jesse Johnson
,1983-09-09,ashleycarter@healthcare.org,Female,Neurologist,nl,Ashley Carter,,,Other,Orthodontist,et,Jason Vincent
,1970-02-12,michaelpetersen@healthcare.org,Other,Women's Health Nurse,de,Michael Petersen,,,Male,Ophthalmologist,de,Raymond Mcgrath Jr.
,1964-01-25,tarasanchez@healthcare.org,Female,School Nurse,nl,Tara Sanchez,,,Female,GI Nurse,et,Krista Maddox
,1964-11-14,jessicabrooks@healthcare.org,Male,Emergency Medical Technician,nl,Jessica Brooks,,,Other,Endocrinologist,de,Amy Stein
,1990-04-01,sandrabrown@healthcare.org,Male,Registered Nurse,de,Sandra Brown,,,Female,Physical Therapy Assistant,et,Elizabeth Baker
,1996-03-07,robertharris@healthcare.org,Male,Hematology Nurse,de,Robert Harris,,,Female,General Practitioner,de,Joseph Thompson
,1978-10-14,jennaraymond@healthcare.org,Other,Pathologist,de,Jenna Raymond,,,Other,Geneticist,et,Russell Johnston
,1971-09-27,brianclayton@healthcare.org,Male,Emergency Medical Technician,nl,Brian Clayton,,,Female,Epidemiologist,nl,Todd Nelson
,1969-08-27,pamelajackson@healthcare.org,Male,Histology Technician,et,Pamela Jackson,,,Male,Urology Nurse,de,Megan Fernandez
,1997-05-05,roserivera@healthcare.org,Male,Cardiovascular Surgeon,nl,Rose Rivera,,,Female,GI Nurse,nl,Willie Estrada
,1981-12-30,josephvillanueva@healthcare.org,Male,Respiratory Therapist,et,Joseph Villanueva,,,Male,Toxicologist,et,Joshua Roberts
,1964-02-15,williamtorres@healthcare.org,Female,Pharmacist,nl,William Torres,,,Female,Psychologist,nl,Sharon Peters
