label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1965-11-12,marykennedy@healthcare.org,Female,Nutrition Counselor,et,Mary Kennedy,1966-10-08,elizabethandersen@healthcare.org,Other,,nl,nan
,1995-03-31,nataliebarr@healthcare.org,Male,Geneticist,nl,Natalie Barr,1998-04-18,michellecarter@healthcare.org,Female,,nl,nan
,1993-10-04,anthonybentley@healthcare.org,Male,Cardiovascular Surgeon,de,Anthony Bentley,1961-07-24,danielholmes@healthcare.org,Other,,et,nan
,1978-10-14,jennaraymond@healthcare.org,Other,Pathologist,de,Jenna Raymond,1960-12-29,susanwashington@healthcare.org,Male,,et,nan
,1965-05-10,taylorlee@healthcare.org,Female,Cytotechnologist,nl,Taylor Lee,1963-07-07,kevinreeves@healthcare.org,Other,,de,nan
,1962-08-26,angelaflynn@healthcare.org,Other,Vision Therapist,de,Angela Flynn,1965-02-06,drashleyparkdds@healthcare.org,Male,,de,nan
,1976-10-25,carolwebster@healthcare.org,Male,Respiratory Therapist,de,Carol Webster,1974-09-29,daniellemiller@healthcare.org,Other,,de,nan
,1961-01-27,jerrygarcia@healthcare.org,Female,Registered Nurse,nl,Jerry Garcia,1983-06-13,hannahjennings@healthcare.org,Other,,nl,nan
,1962-07-23,robertmiller@healthcare.org,Male,MRI Technologist,nl,Robert Miller,1993-08-08,stevendyer@healthcare.org,Other,,de,nan
,1970-02-12,michaelpetersen@healthcare.org,Other,Women's Health Nurse,de,Michael Petersen,1968-02-10,angelajuarez@healthcare.org,Female,,nl,nan
,1968-11-19,davidmartinez@healthcare.org,Male,Renal Dietitian,et,David Martinez,1973-01-11,stevenjones@healthcare.org,Male,,et,nan
,1977-08-06,cliffordblair@healthcare.org,Other,Community Health Worker,et,Clifford Blair,1982-05-07,jameshampton@healthcare.org,Male,,et,nan
,1994-10-30,michellemeyers@healthcare.org,Other,Urology Nurse,de,Michelle Meyers,1988-04-29,dianaellis@healthcare.org,Male,,nl,nan
,1968-12-30,kaitlinwebb@healthcare.org,Female,Blood Bank Technologist,et,Kaitlin Webb,1998-12-12,kararamirez@healthcare.org,Other,,de,nan
,1959-08-07,eddiegreen@healthcare.org,Female,General Practitioner,de,Eddie Green,1961-06-24,charlesking@healthcare.org,Female,,et,nan
,1974-01-21,jenniferlopezdvm@healthcare.org,Other,Clinical Genetics Specialist,nl,Jennifer Lopez DVM,1995-03-18,vickiehill@healthcare.org,Female,,et,nan
,1977-03-06,lisaperez@healthcare.org,Male,Pulmonary Function Technologist,et,Lisa Perez,1992-12-20,adamyu@healthcare.org,Male,,de,nan
,1979-01-27,daniellevine@healthcare.org,Female,Oncology Nurse,et,Daniel Levine,1984-11-13,pamelahorn@healthcare.org,Other,,de,nan
,1980-02-13,justinnelson@healthcare.org,Male,Dentist,de,Justin Nelson,1978-12-28,vincentjones@healthcare.org,Male,,et,nan
,1967-08-31,curtisanderson@healthcare.org,Female,Obstetric Nurse,de,Curtis Anderson,1999-01-19,christinecole@healthcare.org,Other,,nl,nan
,1994-10-05,michelledavis@healthcare.org,Other,Podiatrist,et,Michelle Davis,1985-06-24,davidbaker@healthcare.org,Female,,et,nan
,1977-06-09,taramason@healthcare.org,Female,Neurological Nurse,nl,Tara Mason,1966-07-16,christinafoster@healthcare.org,Male,,nl,nan
,1976-03-03,ethanjonesdds@healthcare.org,Male,Community Outreach Specialist,et,Ethan Jones DDS,1998-11-29,timothyphillips@healthcare.org,Female,,de,nan
,1993-03-19,amyhurley@healthcare.org,Other,Blood Bank Technologist,et,Amy Hurley,1984-11-02,brandonmartin@healthcare.org,Male,,et,nan
,1965-09-06,sethwalter@healthcare.org,Other,Therapist,nl,Seth Walter,1991-01-18,claudiawatkins@healthcare.org,Other,,de,nan
,1977-05-02,jessicahudson@healthcare.org,Other,Respiratory Therapist,de,Jessica Hudson,1962-12-12,gregoryfernandez@healthcare.org,Other,,et,nan
,2000-03-05,joedean@healthcare.org,Male,GI Technician,de,Joe Dean,1981-10-25,bradleyharrell@healthcare.org,Male,,de,nan
,1977-08-06,cliffordblair@healthcare.org,Other,Community Health Worker,et,Clifford Blair,1981-08-30,donaldjackson@healthcare.org,Other,,nl,nan
,1979-09-24,misskarenstokes@healthcare.org,Other,Epidemiologist,et,Miss Karen Stokes,1979-01-27,daniellevine@healthcare.org,Female,,et,nan
,1986-04-29,kellybates@healthcare.org,Male,Hematology Nurse,de,Kelly Bates,1967-11-09,judithwilson@healthcare.org,Female,,nl,nan
,1962-07-30,victoriabarker@healthcare.org,Female,Women's Health Nurse,de,Victoria Barker,1987-08-02,johnhughes@healthcare.org,Male,,et,nan
,1993-01-31,melissaoliver@healthcare.org,Male,Labor & Delivery Nurse,et,Melissa Oliver,1989-10-05,nicholaswood@healthcare.org,Other,,nl,nan
,1998-04-18,michellecarter@healthcare.org,Female,General Practitioner,nl,Michelle Carter,1979-07-10,michaelmelton@healthcare.org,Other,,et,nan
,1978-02-26,courtneywatson@healthcare.org,Other,Respiratory Therapist,de,Courtney Watson,1964-08-29,stephaniepowell@healthcare.org,Male,,nl,nan
,1960-02-15,joshuabradleydds@healthcare.org,Other,Elderly Care Specialist,et,Joshua Bradley DDS,1960-06-30,ryanjohns@healthcare.org,Other,,nl,nan
,1972-04-18,jillcastro@healthcare.org,Female,Psychologist,de,Jill Castro,1973-03-03,eugenefernandez@healthcare.org,Other,,et,nan
,1992-09-30,dianamurray@healthcare.org,Male,Primary Care Nurse,nl,Diana Murray,1976-10-11,stephenhammond@healthcare.org,Male,,et,nan
,1983-01-14,meganosborne@healthcare.org,Female,Anesthesiology Nurse,et,Megan Osborne,1972-12-22,stephanieprice@healthcare.org,Male,,de,nan
,1971-12-24,jasonmercer@healthcare.org,Male,Vision Therapist,nl,Jason Mercer,1960-12-29,marthajimenez@healthcare.org,Female,,de,nan
,1969-03-12,jackbishop@healthcare.org,Other,Nutritionist,de,Jack Bishop,1965-09-06,sethwalter@healthcare.org,Other,,nl,nan
,1977-10-25,lindseyfranklin@healthcare.org,Other,Nurse Manager,et,Lindsey Franklin,1966-03-03,sandramoses@healthcare.org,Other,,nl,nan
,1970-04-06,glenncordova@healthcare.org,Other,Histology Technician,nl,Glenn Cordova,1967-07-23,jasonbrown@healthcare.org,Female,,et,nan
,1999-01-19,christinecole@healthcare.org,Other,Urology Nurse,nl,Christine Cole,1983-09-29,brianrogers@healthcare.org,Female,,et,nan
,1962-03-01,gregoryjohnson@healthcare.org,Other,Therapist,et,Gregory Johnson,1981-06-12,jamesrobinson@healthcare.org,Male,,de,nan
,1976-02-07,christopherclark@healthcare.org,Male,Dentist,nl,Christopher Clark,1968-09-05,johnnyflores@healthcare.org,Other,,de,nan
,1983-05-13,stephaniepugh@healthcare.org,Female,GI Technician,nl,Stephanie Pugh,1972-05-04,coreymcdaniel@healthcare.org,Other,,et,nan
,1987-11-17,cameronbullock@healthcare.org,Male,Audiologist,et,Cameron Bullock,1982-12-02,marybutler@healthcare.org,Other,,de,nan
,1984-01-24,petermiller@healthcare.org,Other,Medical Laboratory Scientist,et,Peter Miller,1997-10-01,graceadams@healthcare.org,Other,,nl,nan
,1990-04-01,sandrabrown@healthcare.org,Male,Registered Nurse,de,Sandra Brown,1965-07-08,victoriajohnson@healthcare.org,Male,,nl,nan
,1970-11-26,loriperry@healthcare.org,Female,Respiratory Therapist,de,Lori Perry,1983-05-26,sharonthompson@healthcare.org,Other,,et,nan
,1975-07-05,elizabethfox@healthcare.org,Other,Health Educator,et,Elizabeth Fox,1970-12-28,elijahking@healthcare.org,Male,,et,nan
,1959-09-20,garycarter@healthcare.org,Female,Clinical Pharmacologist,nl,Gary Carter,1983-08-10,jacobbell@healthcare.org,Other,,et,nan
,1982-03-29,allisonjohnson@healthcare.org,Other,Doula,et,Allison Johnson,1971-05-21,chelseadavis@healthcare.org,Female,,et,nan
,1959-11-22,crystalhunter@healthcare.org,Male,Infectious Disease Specialist,de,Crystal Hunter,1966-11-30,staceymaxwell@healthcare.org,Other,,nl,nan
,1970-12-28,elijahking@healthcare.org,Male,Lung Function Technician,et,Elijah King,1960-10-08,kennethstewart@healthcare.org,Female,,de,nan
,1994-04-12,savannahmann@healthcare.org,Male,Speech Therapist,et,Savannah Mann,1973-09-09,rickybruce@healthcare.org,Male,,et,nan
,1961-09-06,kevinfernandez@healthcare.org,Male,Emergency Physician,de,Kevin Fernandez,1970-10-18,drdannybyrdmd@healthcare.org,Female,,nl,nan
,1970-03-27,gilbertmartin@healthcare.org,Other,Mental Health Nurse,et,Gilbert Martin,1992-03-21,sarahbarber@healthcare.org,Female,,nl,nan
,1993-12-24,jamesadams@healthcare.org,Male,GI Technician,de,James Adams,1971-10-11,aaronroberts@healthcare.org,Female,,de,nan
,1985-04-14,danapaul@healthcare.org,Male,Pathologist,nl,Dana Paul,1961-01-27,jerrygarcia@healthcare.org,Female,,nl,nan
,1960-02-15,joshuabradleydds@healthcare.org,Other,Elderly Care Specialist,et,Joshua Bradley DDS,1961-07-24,danielholmes@healthcare.org,Other,,et,nan
,1985-09-02,reginanelson@healthcare.org,Other,Dental Hygienist,et,Regina Nelson,1982-06-17,jasonholmes@healthcare.org,Female,,et,nan
,1966-05-05,karamartinez@healthcare.org,Male,Skin Care Specialist,nl,Kara Martinez,1974-02-13,larrymartin@healthcare.org,Male,,nl,nan
,1983-11-29,ericalamb@healthcare.org,Other,Dietitian,et,Erica Lamb,1977-08-27,rosewells@healthcare.org,Other,,et,nan
,1961-12-10,larryharvey@healthcare.org,Female,Pulmonary Function Technologist,de,Larry Harvey,1965-02-27,theresahouston@healthcare.org,Male,,et,nan
,1979-06-06,josestout@healthcare.org,Male,Foot Care Nurse,nl,Jose Stout,1980-01-26,tammydelgado@healthcare.org,Male,,de,nan
,1992-04-07,lisamorales@healthcare.org,Female,Lab Technician,nl,Lisa Morales,1984-11-02,brandonmartin@healthcare.org,Male,,et,nan
,1962-10-14,michaelsmithjr@healthcare.org,Male,Cosmetic Surgery Nurse,nl,Michael Smith Jr.,1977-05-19,matthewjenkins@healthcare.org,Male,,nl,nan
,1966-12-10,kevindixon@healthcare.org,Female,Endocrine Nurse,de,Kevin Dixon,1983-09-19,teresasmith@healthcare.org,Male,,nl,nan
,1999-10-19,jenniferjuarez@healthcare.org,Male,Infectious Disease Specialist,nl,Jennifer Juarez,1974-07-10,karenmitchell@healthcare.org,Female,,et,nan
,1962-05-03,jessicaclark@healthcare.org,Other,Urology Nurse,et,Jessica Clark,1988-02-08,morganjones@healthcare.org,Female,,nl,nan
,1983-11-14,taylorrios@healthcare.org,Male,Midwife,et,Taylor Rios,1980-02-13,justinnelson@healthcare.org,Male,,de,nan
,1963-11-24,jeremypaul@healthcare.org,Other,Anesthesiology Nurse,et,Jeremy Paul,1982-03-04,stephaniesingh@healthcare.org,Male,,et,nan
,1961-12-21,anamiller@healthcare.org,Male,General Practitioner,de,Ana Miller,1987-04-28,kimberlymills@healthcare.org,Other,,et,nan
,1970-06-30,michelecook@healthcare.org,Female,Gynecologist,nl,Michele Cook,1977-08-27,rosewells@healthcare.org,Other,,et,nan
,1961-07-14,kimberlyhill@healthcare.org,Female,Dental Hygienist,de,Kimberly Hill,1991-01-18,claudiawatkins@healthcare.org,Other,,de,nan
,1975-02-21,juliegonzalez@healthcare.org,Female,Psychiatrist,nl,Julie Gonzalez,1989-08-09,seanfisher@healthcare.org,Other,,et,nan
,1960-12-29,marthajimenez@healthcare.org,Female,GI Technician,de,Martha Jimenez,1961-12-12,kerryrodriguez@healthcare.org,Other,,nl,nan
,1982-04-07,candicehernandez@healthcare.org,Female,Elderly Care Specialist,et,Candice Hernandez,1979-09-24,misskarenstokes@healthcare.org,Other,,et,nan
,1967-07-06,suekelly@healthcare.org,Female,Surgical Nurse,de,Sue Kelly,1993-08-31,mariawilliams@healthcare.org,Female,,nl,nan
,1989-03-02,kathleenespinoza@healthcare.org,Female,Physiotherapist,et,Kathleen Espinoza,1969-06-05,christinamcgrath@healthcare.org,Other,,de,nan
,1959-11-22,crystalhunter@healthcare.org,Male,Infectious Disease Specialist,de,Crystal Hunter,1986-09-21,samuelbrown@healthcare.org,Female,,et,nan
,1993-10-23,cynthiafoster@healthcare.org,Male,Pathologist,et,Cynthia Foster,1997-08-05,randyrice@healthcare.org,Other,,de,nan
,1982-06-01,mshollyfernandez@healthcare.org,Female,Physical Therapist,nl,Ms. Holly Fernandez,1982-04-25,morganlewis@healthcare.org,Male,,et,nan
,1978-04-02,matthewbarnett@healthcare.org,Female,Surgical Nurse,de,Matthew Barnett,1999-10-12,lindanguyen@healthcare.org,Male,,et,nan
,1999-01-11,carlydickerson@healthcare.org,Female,Pediatric Nurse,nl,Carly Dickerson,1968-05-28,scottkent@healthcare.org,Other,,nl,nan
,1993-07-01,matthewjackson@healthcare.org,Female,Cardiac Nurse,nl,Matthew Jackson,1961-09-06,kevinfernandez@healthcare.org,Male,,de,nan
,1968-05-20,danielledeleon@healthcare.org,Female,Ophthalmologist,nl,Danielle Deleon,1997-01-12,douglasliu@healthcare.org,Female,,de,nan
,1971-06-07,melaniebrandtdds@healthcare.org,Female,Respiratory Therapist,de,Melanie Brandt DDS,1970-06-24,andrearuiz@healthcare.org,Female,,de,nan
,1998-11-29,timothyphillips@healthcare.org,Female,Skin Care Specialist,de,Timothy Phillips,1965-02-06,drashleyparkdds@healthcare.org,Male,,de,nan
,1977-03-04,zacharywillis@healthcare.org,Other,Toxicologist,nl,Zachary Willis,1987-04-28,kimberlymills@healthcare.org,Other,,et,nan
,1999-07-11,richardbeck@healthcare.org,Male,Hematologist,nl,Richard Beck,1984-01-24,petermiller@healthcare.org,Other,,et,nan
,1965-01-15,cherylrodgers@healthcare.org,Male,Toxicologist,et,Cheryl Rodgers,1968-06-07,jasonthompson@healthcare.org,Male,,de,nan
,1973-06-08,carlfisher@healthcare.org,Male,ENT Specialist,nl,Carl Fisher,1968-02-27,shirleymartinez@healthcare.org,Other,,nl,nan
,1993-08-24,lisahorton@healthcare.org,Male,Gerontology Nurse,et,Lisa Horton,1985-09-02,reginanelson@healthcare.org,Other,,et,nan
,1963-01-18,charlesowens@healthcare.org,Other,Rehabilitation Specialist,et,Charles Owens,1983-01-02,tammyskinner@healthcare.org,Male,,de,nan
,1990-09-22,elizabethjacobs@healthcare.org,Other,ER Nurse,et,Elizabeth Jacobs,1997-10-01,graceadams@healthcare.org,Other,,nl,nan
,1998-07-13,johnvargas@healthcare.org,Female,Optician,nl,John Vargas,1978-06-15,jenniferbarry@healthcare.org,Other,,de,nan
,1975-05-23,amykelly@healthcare.org,Other,Dentist,nl,Amy Kelly,1978-12-28,vincentjones@healthcare.org,Male,,et,nan
,1970-01-18,courtneylyons@healthcare.org,Male,Nurse Practitioner,de,Courtney Lyons,1961-03-11,ashleytyler@healthcare.org,Male,,nl,nan
,1986-06-03,robertmorgan@healthcare.org,Other,Orthodontist,de,Robert Morgan,1997-09-16,jodifoxdds@healthcare.org,Other,,de,nan
,1991-11-25,jeremiahhughes@healthcare.org,Other,Morgue Attendant,de,Jeremiah Hughes,1964-05-09,stephenmathis@healthcare.org,Male,,et,nan
,1962-07-23,robertmiller@healthcare.org,Male,MRI Technologist,nl,Robert Miller,1964-12-25,matthewnoble@healthcare.org,Other,,de,nan
,1990-07-31,shannonfigueroa@healthcare.org,Female,Environmental Health Officer,nl,Shannon Figueroa,1995-06-05,markgrant@healthcare.org,Other,,et,nan
,1978-01-11,sandrasandoval@healthcare.org,Female,Speech Therapist,nl,Sandra Sandoval,1994-06-22,erikahill@healthcare.org,Other,,et,nan
,1982-05-07,jameshampton@healthcare.org,Male,Community Outreach Specialist,et,James Hampton,1980-03-10,mrrobertholmes@healthcare.org,Female,,nl,nan
,1964-06-04,hannahgallegos@healthcare.org,Other,Pathologist,nl,Hannah Gallegos,1968-04-10,jessicasteele@healthcare.org,Male,,de,nan
,1960-03-13,sandrahall@healthcare.org,Other,Genetic Counselor,et,Sandra Hall,1964-10-16,dianaross@healthcare.org,Male,,nl,nan
,1985-08-07,aaronwalters@healthcare.org,Female,Toxicologist,et,Aaron Walters,1976-08-15,benjaminayers@healthcare.org,Male,,de,nan
,1974-04-13,cassandrahernandez@healthcare.org,Male,Environmental Health Officer,nl,Cassandra Hernandez,1993-08-24,lisahorton@healthcare.org,Male,,et,nan
,1978-04-06,sarahmyers@healthcare.org,Female,Podiatrist,nl,Sarah Myers,1963-01-18,charlesowens@healthcare.org,Other,,et,nan
,1959-06-29,stevenhunt@healthcare.org,Male,Pharmacy Technician,et,Steven Hunt,1981-07-27,brookesalazar@healthcare.org,Male,,de,nan
,1967-04-24,anthonybates@healthcare.org,Female,Community Outreach Specialist,nl,Anthony Bates,1982-11-24,cherylschmitt@healthcare.org,Male,,et,nan
,1998-07-18,michaelking@healthcare.org,Female,Medical Assistant,et,Michael King,1999-01-19,christinecole@healthcare.org,Other,,nl,nan
,1982-08-30,kimberlyjones@healthcare.org,Male,Dental Assistant,de,Kimberly Jones,1986-01-05,lawrencesmith@healthcare.org,Male,,et,nan
,1992-11-16,brandybaird@healthcare.org,Female,Public Health Nurse,et,Brandy Baird,1974-04-23,christophermullins@healthcare.org,Male,,nl,nan
,1972-09-22,jeffreygreen@healthcare.org,Male,Hematology Nurse,nl,Jeffrey Green,1976-10-11,stephenhammond@healthcare.org,Male,,et,nan
,1962-05-26,katiebooth@healthcare.org,Male,Anesthesiologist,nl,Katie Booth,1988-08-30,janetherring@healthcare.org,Other,,et,nan
,1969-08-09,davidcollins@healthcare.org,Other,Plastic Surgeon,de,David Collins,1984-04-15,kerricochran@healthcare.org,Other,,nl,nan
,1970-12-18,davidcopeland@healthcare.org,Other,Licensed Practical Nurse,nl,David Copeland,1993-11-24,deborahmiller@healthcare.org,Male,,et,nan
,1992-11-22,sabrinareed@healthcare.org,Male,Urologist,nl,Sabrina Reed,1974-11-17,roberthall@healthcare.org,Male,,et,nan
,1978-02-26,courtneywatson@healthcare.org,Other,Respiratory Therapist,de,Courtney Watson,1998-12-07,oliviahanson@healthcare.org,Other,,de,nan
,1993-11-12,jasondavis@healthcare.org,Other,Urodynamics Technician,nl,Jason Davis,1970-01-22,lynnweaver@healthcare.org,Female,,nl,nan
,2000-04-06,elizabethrodriguez@healthcare.org,Female,Optometrist,nl,Elizabeth Rodriguez,1984-07-30,williamshepherd@healthcare.org,Other,,nl,nan
,1960-12-05,kimberlystevens@healthcare.org,Male,Community Health Worker,de,Kimberly Stevens,1992-03-04,kristamaddox@healthcare.org,Female,,et,nan
,1960-06-30,ryanjohns@healthcare.org,Other,Epidemiologist,nl,Ryan Johns,1993-07-16,howardmorris@healthcare.org,Male,,nl,nan
,1978-02-22,hannahmiller@healthcare.org,Female,Obstetrics Technician,de,Hannah Miller,1983-11-29,ericalamb@healthcare.org,Other,,et,nan
,1976-08-15,benjaminayers@healthcare.org,Male,EKG Technician,de,Benjamin Ayers,1959-09-13,meredithsmith@healthcare.org,Other,,nl,nan
,1981-09-04,vickidonaldson@healthcare.org,Other,Communication Disorders Specialist,et,Vicki Donaldson,1980-03-10,mrrobertholmes@healthcare.org,Female,,nl,nan
,1998-04-18,michellecarter@healthcare.org,Female,General Practitioner,nl,Michelle Carter,1992-06-03,carllong@healthcare.org,Other,,et,nan
,1998-10-25,matthewross@healthcare.org,Female,Otolaryngologist,de,Matthew Ross,1989-01-17,gracemeyer@healthcare.org,Other,,nl,nan
,1974-12-03,josephthompson@healthcare.org,Female,General Practitioner,de,Joseph Thompson,1986-04-29,kellybates@healthcare.org,Male,,de,nan
,1972-01-21,janicefuller@healthcare.org,Female,Anesthesiology Assistant,de,Janice Fuller,1982-02-01,susanbush@healthcare.org,Female,,de,nan
,1973-12-11,darrenmyers@healthcare.org,Other,Orthotic Specialist,et,Darren Myers,1993-08-24,lisahorton@healthcare.org,Male,,et,nan
,1975-09-21,kathleenpham@healthcare.org,Other,Emergency Physician,de,Kathleen Pham,1991-08-19,juliesanchez@healthcare.org,Male,,nl,nan
,1977-03-04,abigailelliott@healthcare.org,Other,Gastroenterologist,nl,Abigail Elliott,1982-03-04,stephaniesingh@healthcare.org,Male,,et,nan
,1971-10-11,aaronroberts@healthcare.org,Female,Labor & Delivery Nurse,de,Aaron Roberts,1967-01-12,tammyharris@healthcare.org,Female,,et,nan
,1969-08-27,pamelajackson@healthcare.org,Male,Histology Technician,et,Pamela Jackson,1979-04-15,richardthomas@healthcare.org,Other,,de,nan
,1981-06-27,ronaldwalters@healthcare.org,Male,Physical Therapy Assistant,de,Ronald Walters,1995-11-09,randallanderson@healthcare.org,Male,,nl,nan
,1970-09-07,travisdavis@healthcare.org,Female,Infectious Disease Specialist,de,Travis Davis,1965-12-12,randycarter@healthcare.org,Female,,et,nan
,1982-04-25,morganlewis@healthcare.org,Male,Orthodontist,et,Morgan Lewis,1971-04-04,sophiaharrell@healthcare.org,Male,,de,nan
,1993-04-05,jenniferbarker@healthcare.org,Male,Communication Disorders Specialist,de,Jennifer Barker,1976-04-07,kristinawood@healthcare.org,Other,,nl,nan
,1981-04-27,tonyawarner@healthcare.org,Other,ENT Specialist,de,Tonya Warner,1965-02-27,judywilliams@healthcare.org,Male,,et,nan
,1964-02-15,williamtorres@healthcare.org,Female,Pharmacist,nl,William Torres,1966-05-23,valeriechavez@healthcare.org,Other,,de,nan
,1996-08-26,karencohen@healthcare.org,Other,Endocrine Nurse,et,Karen Cohen,1999-08-20,kimberlyjones@healthcare.org,Other,,de,nan
,1990-09-14,donnanicholson@healthcare.org,Female,Mental Health Nurse,de,Donna Nicholson,1989-08-09,seanfisher@healthcare.org,Other,,et,nan
,1988-08-30,janetherring@healthcare.org,Other,Lung Function Technician,et,Janet Herring,1967-07-07,edwardcontreras@healthcare.org,Female,,de,nan
,1962-09-15,joshuasmith@healthcare.org,Male,Anesthesiology Nurse,et,Joshua Smith,1983-03-04,abigailthornton@healthcare.org,Female,,et,nan
,1982-07-19,pamelasummers@healthcare.org,Male,Poison Control Specialist,de,Pamela Summers,1967-05-08,marymcgee@healthcare.org,Other,,et,nan
,1972-09-22,jeffreygreen@healthcare.org,Male,Hematology Nurse,nl,Jeffrey Green,1961-12-12,kerryrodriguez@healthcare.org,Other,,nl,nan
,1998-11-06,anthonyshelton@healthcare.org,Male,Public Health Nurse,de,Anthony Shelton,1986-08-31,anthonyhernandez@healthcare.org,Male,,de,nan
,1960-02-11,sarahgordon@healthcare.org,Female,CT Scan Technician,et,Sarah Gordon,1998-08-15,paulbarr@healthcare.org,Other,,de,nan
,1990-05-24,christopherolsen@healthcare.org,Female,Medical Assistant,de,Christopher Olsen,1991-06-21,dawnsmith@healthcare.org,Other,,et,nan
,1967-09-01,alexandramiller@healthcare.org,Other,Family Physician,et,Alexandra Miller,1962-03-18,erikscott@healthcare.org,Male,,de,nan
,1977-12-08,sarahjames@healthcare.org,Other,Plastic Surgeon,et,Sarah James,1983-01-02,tammyskinner@healthcare.org,Male,,de,nan
,1989-11-05,colleenhubbard@healthcare.org,Other,Arthritis Specialist,nl,Colleen Hubbard,1992-08-25,heathersullivan@healthcare.org,Male,,et,nan
,1974-12-13,msloriking@healthcare.org,Other,Plastic Surgeon,nl,Ms. Lori King,1968-05-20,danielledeleon@healthcare.org,Female,,nl,nan
,1993-09-02,austinbray@healthcare.org,Female,Hematologist,de,Austin Bray,1973-03-09,normantucker@healthcare.org,Male,,de,nan
,1963-05-16,michaelfrank@healthcare.org,Male,Communication Disorders Specialist,et,Michael Frank,1997-10-21,travisbrady@healthcare.org,Other,,nl,nan
,1977-03-06,lisaperez@healthcare.org,Male,Pulmonary Function Technologist,et,Lisa Perez,1991-06-23,juliahill@healthcare.org,Female,,et,nan
,1977-11-12,toddnelson@healthcare.org,Female,Epidemiologist,nl,Todd Nelson,1982-09-24,justinlopez@healthcare.org,Male,,et,nan
,1996-03-07,mrjamesmccann@healthcare.org,Female,Endocrinologist,de,Mr. James Mccann,1966-09-28,edwardpatterson@healthcare.org,Female,,nl,nan
,1997-01-12,douglasliu@healthcare.org,Female,Poison Control Specialist,de,Douglas Liu,1966-07-01,josephstevenson@healthcare.org,Other,,et,nan
,1986-01-05,lawrencesmith@healthcare.org,Male,Anesthesiology Nurse,et,Lawrence Smith,1980-11-02,ericfox@healthcare.org,Male,,de,nan
,1959-06-16,cynthiamorales@healthcare.org,Other,Nutritionist,de,Cynthia Morales,1972-07-25,lucaslarson@healthcare.org,Female,,et,nan
,1997-08-05,randyrice@healthcare.org,Other,Gastroenterologist,de,Randy Rice,1983-01-16,arianagardner@healthcare.org,Female,,de,nan
,1961-07-29,patriciamitchell@healthcare.org,Male,Diet Technician,de,Patricia Mitchell,1966-07-16,christinafoster@healthcare.org,Male,,nl,nan
,1997-05-05,roserivera@healthcare.org,Male,Cardiovascular Surgeon,nl,Rose Rivera,1978-05-01,michaelwagner@healthcare.org,Male,,nl,nan
,1993-04-05,jenniferbarker@healthcare.org,Male,Communication Disorders Specialist,de,Jennifer Barker,1996-01-17,noahmcdaniel@healthcare.org,Female,,de,nan
,1998-04-18,michellecarter@healthcare.org,Female,General Practitioner,nl,Michelle Carter,1981-04-25,kristinnichols@healthcare.org,Female,,et,nan
,1959-11-22,crystalhunter@healthcare.org,Male,Infectious Disease Specialist,de,Crystal Hunter,1983-10-02,thomascruz@healthcare.org,Other,,nl,nan
,1960-12-05,kimberlystevens@healthcare.org,Male,Community Health Worker,de,Kimberly Stevens,1979-08-28,madelinemoran@healthcare.org,Other,,nl,nan
,1984-03-05,melvingreene@healthcare.org,Other,Obstetrician,et,Melvin Greene,1983-11-29,joshuaestrada@healthcare.org,Other,,et,nan
,1988-02-08,morganjones@healthcare.org,Female,Blood Bank Technologist,nl,Morgan Jones,1974-07-10,karenmitchell@healthcare.org,Female,,et,nan
,1979-05-20,jessicajacobson@healthcare.org,Female,Toxicologist,nl,Jessica Jacobson,1959-11-11,laurachambers@healthcare.org,Male,,de,nan
,1964-01-25,tarasanchez@healthcare.org,Female,School Nurse,nl,Tara Sanchez,1967-07-22,kathrynodonnell@healthcare.org,Other,,de,nan
,1972-03-18,sherrycowan@healthcare.org,Female,Rheumatology Nurse,et,Sherry Cowan,1975-08-01,robertmoreno@healthcare.org,Female,,et,nan
,1983-07-10,michaelchang@healthcare.org,Female,Respiratory Therapist,de,Michael Chang,1981-07-27,brookesalazar@healthcare.org,Male,,de,nan
,1987-12-22,gabriellahicks@healthcare.org,Other,Orthopedic Nurse,et,Gabriella Hicks,1989-07-27,melissagreen@healthcare.org,Other,,et,nan
,1992-11-22,sabrinareed@healthcare.org,Male,Urologist,nl,Sabrina Reed,1968-04-10,jessicasteele@healthcare.org,Male,,de,nan
,1995-04-15,keithlivingston@healthcare.org,Other,GI Nurse,nl,Keith Livingston,1972-06-24,elizabethmartinez@healthcare.org,Other,,et,nan
,1966-07-01,josephstevenson@healthcare.org,Other,Vision Therapist,et,Joseph Stevenson,1986-04-29,kellybates@healthcare.org,Male,,de,nan
,1971-06-07,melaniebrandtdds@healthcare.org,Female,Respiratory Therapist,de,Melanie Brandt DDS,1979-09-24,misskarenstokes@healthcare.org,Other,,et,nan
,1974-06-24,davidstone@healthcare.org,Female,Pharmacist,nl,David Stone,1972-04-28,caitlinwright@healthcare.org,Female,,nl,nan
,1973-10-14,barbarasimpson@healthcare.org,Male,Community Outreach Specialist,nl,Barbara Simpson,1995-10-02,lindacain@healthcare.org,Female,,nl,nan
,1977-05-02,jessicahudson@healthcare.org,Other,Respiratory Therapist,de,Jessica Hudson,1964-04-26,shawncarson@healthcare.org,Female,,nl,nan
